  4.194 4191.000   2.000
137.643  139.000   2.000
137.753  110.000   1.000
137.894  140.000   2.000
138.002  108.000   1.000
138.143  141.000   2.000
138.253  109.000   1.000
138.393  140.000   2.000
138.503  110.000   1.000
138.643  139.000   2.000
138.753  109.000   1.000
138.893  140.000   2.000
139.003  110.000   1.000
139.143  140.000   2.000
139.253  109.000   2.000
139.393  139.000   2.000
139.503  109.000   1.000
139.643  140.000   2.000
139.753  110.000   1.000
139.893  139.000   2.000
140.003  110.000   2.000
140.143  139.000   2.000
140.253  109.000   1.000
140.393  140.000   2.000
140.502  110.000   1.000
140.643  139.000   2.000
140.752  109.000   2.000
140.893  140.000   2.000
141.002  110.000   1.000
141.143  139.000   2.000
141.252  109.000   1.000
141.393  140.000   2.000
141.502  109.000   2.000
141.642  139.000   2.000
141.753  110.000   1.000
141.893  140.000   2.000
142.002  108.000   1.000
142.143  140.000   2.000
142.253  109.000   2.000
142.393  140.000   2.000
142.503  110.000   1.000
142.643  139.000   2.000
142.753  109.000   1.000
142.893  140.000   2.000
143.003  110.000   2.000
143.143  139.000   2.000
143.253  110.000   1.000
143.393  139.000   2.000
143.503  109.000   1.000
143.643  140.000   2.000
143.753  109.000   1.000
143.893  140.000   2.000
144.003  109.000   1.000
144.143  140.000   2.000
144.253  109.000   2.000
144.393  140.000   2.000
144.503  110.000   2.000
144.643  139.000   2.000
144.753  110.000   1.000
144.893  139.000   2.000
145.003  109.000   2.000
145.143  139.000   2.000
145.252  109.000   1.000
145.393  140.000   2.000
145.502  110.000   1.000
145.642  139.000   2.000
145.753  110.000   2.000
145.893  140.000   2.000
146.002  108.000   2.000
146.144  141.000   2.000
146.253  109.000   1.000
146.393  140.000   2.000
146.503  110.000   2.000
146.643  139.000   2.000
146.753  109.000   2.000
146.893  140.000   2.000
147.003  110.000   1.000
147.143  139.000   2.000
147.253  109.000   2.000
147.393  140.000   2.000
147.503  109.000   1.000
147.643  140.000   2.000
147.753  109.000   1.000
147.893  139.000   2.000
148.003  110.000   2.000
148.143  139.000   2.000
148.252  109.000   1.000
148.393  140.000   2.000
148.503  109.000   2.000
148.643  139.000   2.000
148.752  109.000   2.000
148.893  140.000   2.000
149.002  109.000   1.000
149.143  139.000   2.000
149.252  109.000   2.000
149.392  140.000   2.000
149.502  110.000   1.000
149.642  139.000   2.000
149.753  110.000   1.000
149.893  140.000   2.000
150.002  108.000   2.000
150.143  141.000   2.000
150.253  109.000   1.000
150.393  140.000   2.000
150.503  110.000   1.000
150.643  139.000   2.000
150.753  109.000   2.000
150.893  140.000   2.000
151.003  110.000   1.000
151.143  139.000   2.000
151.253  109.000   2.000
151.393  140.000   2.000
151.503  109.000   2.000
151.643  140.000   2.000
151.753  109.000   1.000
151.893  140.000   2.000
152.003  110.000   2.000
152.143  139.000   2.000
152.253  109.000   2.000
152.393  140.000   2.000
152.503  110.000   1.000
152.643  139.000   2.000
152.753  109.000   2.000
152.893  139.000   2.000
153.002  110.000   1.000
153.143  139.000   2.000
153.252  109.000   1.000
153.393  140.000   2.000
153.502  109.000   1.000
153.642  139.000   2.000
153.753  110.000   1.000
153.893  140.000   2.000
154.002  108.000   2.000
154.144  141.000   2.000
154.253  109.000   1.000
154.393  139.000   2.000
154.503  110.000   1.000
154.643  139.000   2.000
154.753  109.000   2.000
154.893  140.000   2.000
155.003  110.000   1.000
155.143  139.000   2.000
155.253  109.000   1.000
155.393  140.000   2.000
155.503  109.000   2.000
155.643  139.000   2.000
155.753  109.000   1.000
155.893  140.000   2.000
156.003  109.000   1.000
156.143  140.000   2.000
156.253  109.000   2.000
156.393  140.000   2.000
156.503  110.000   1.000
156.643  139.000   2.000
156.752  109.000   1.000
156.893  140.000   2.000
157.003  109.000   2.000
157.143  139.000   2.000
157.252  109.000   1.000
157.393  140.000   2.000
157.502  109.000   2.000
157.642  139.000   2.000
157.753  110.000   1.000
157.893  140.000   2.000
158.002  108.000   1.000
158.143  141.000   2.000
158.253  109.000   2.000
158.393  139.000   2.000
158.503  110.000   1.000
158.643  139.000   2.000
158.753  109.000   1.000
158.893  140.000   2.000
159.003  110.000   2.000
159.143  139.000   2.000
159.253  109.000   1.000
159.393  140.000   2.000
159.503  109.000   1.000
159.643  140.000   2.000
159.753  109.000   2.000
159.893  140.000   2.000
160.003  110.000   2.000
160.143  139.000   2.000
160.252  109.000   1.000
160.393  140.000   2.000
160.503  110.000   2.000
160.643  139.000   2.000
160.752  109.000   1.000
160.893  140.000   2.000
161.002  109.000   1.000
161.143  140.000   2.000
161.252  109.000   2.000
161.392  140.000   2.000
161.502  110.000   1.000
161.642  139.000   2.000
161.753  110.000   1.000
161.893  140.000   2.000
162.002  108.000   2.000
162.143  141.000   2.000
162.253  109.000   1.000
162.394  140.000   2.000
162.503  109.000   1.000
162.643  139.000   2.000
162.753  109.000   2.000
162.893  140.000   2.000
163.003  110.000   1.000
163.143  139.000   2.000
163.253  109.000   1.000
163.393  140.000   2.000
163.503  109.000   2.000
163.643  140.000   2.000
163.753  109.000   1.000
163.893  140.000   2.000
164.003  109.000   1.000
164.143  140.000   2.000
164.253  109.000   2.000
164.393  140.000   2.000
164.503  110.000   1.000
164.643  139.000   2.000
164.752  109.000   1.000
164.893  140.000   2.000
165.003  109.000   2.000
165.143  139.000   2.000
165.252  109.000   1.000
165.393  140.000   2.000
165.502  110.000   1.000
165.642  139.000   2.000
165.753  110.000   2.000
165.893  140.000   2.000
166.002  108.000   1.000
166.143  141.000   2.000
166.253  109.000   1.000
166.393  140.000   2.000
166.503  110.000   2.000
166.643  139.000   2.000
166.753  109.000   2.000
166.893  140.000   2.000
167.003  110.000   1.000
167.143  139.000   2.000
167.253  109.000   2.000
167.393  140.000   2.000
167.503  110.000   1.000
167.643  139.000   2.000
167.753  109.000   1.000
167.893  140.000   2.000
168.003  110.000   2.000
168.143  139.000   2.000
168.253  109.000   1.000
168.393  140.000   2.000
168.502  110.000   1.000
168.643  139.000   2.000
168.752  109.000   1.000
168.893  140.000   2.000
169.003  110.000   2.000
169.143  140.000   2.000
169.252  109.000   1.000
169.393  139.000   2.000
169.502  110.000   2.000
169.642  139.000   2.000
169.753  110.000   1.000
169.893  140.000   2.000
170.002  108.000   1.000
170.143  141.000   2.000
170.253  109.000   2.000
170.393  140.000   2.000
170.503  110.000   1.000
170.643  139.000   2.000
170.753  109.000   1.000
170.893  140.000   2.000
171.003  110.000   2.000
171.143  139.000   2.000
171.253  109.000   2.000
171.393  140.000   2.000
171.503  109.000   1.000
171.643  139.000   2.000
171.753  109.000   2.000
171.893  140.000   2.000
172.003  110.000   1.000
172.143  139.000   2.000
172.253  109.000   2.000
172.393  140.000   2.000
172.503  110.000   2.000
172.643  139.000   2.000
172.752  109.000   1.000
172.893  140.000   2.000
173.003  110.000   2.000
173.143  139.000   2.000
173.252  109.000   1.000
173.393  139.000   2.000
173.502  110.000   1.000
173.642  139.000   2.000
173.753  110.000   2.000
173.894  140.000   2.000
174.002  108.000   1.000
174.144  140.000   2.000
174.253  110.000   1.000
