  4.195 4194.000   0.000
137.644  140.000   1.000
137.754  110.000   1.000
137.895  140.000   1.000
138.003  108.000   0.000
138.145  141.000   1.000
138.254  109.000   0.000
138.395  140.000   1.000
138.504  109.000   1.000
138.644  139.000   1.000
138.754  109.000   0.000
138.895  140.000   1.000
139.004  109.000   1.000
139.145  140.000   1.000
139.254  109.000   1.000
139.394  139.000   1.000
139.504  109.000   0.000
139.644  140.000   1.000
139.754  109.000   1.000
139.894  140.000   1.000
140.004  109.000   1.000
140.144  139.000   1.000
140.254  109.000   1.000
140.394  140.000   1.000
140.503  109.000   0.000
140.644  140.000   1.000
140.753  109.000   1.000
140.894  140.000   1.000
141.004  109.000   0.000
141.144  140.000   1.000
141.253  109.000   1.000
141.394  140.000   1.000
141.503  109.000   1.000
141.644  139.000   1.000
141.754  110.000   0.000
141.895  140.000   1.000
142.003  108.000   0.000
142.145  141.000   1.000
142.254  109.000   0.000
142.394  140.000   1.000
142.504  109.000   0.000
142.645  139.000   1.000
142.754  109.000   0.000
142.894  140.000   1.000
143.004  109.000   1.000
143.144  139.000   1.000
143.254  109.000   1.000
143.394  140.000   1.000
143.504  109.000   1.000
143.644  140.000   1.000
143.754  109.000   0.000
143.894  140.000   1.000
144.004  109.000   0.000
144.144  140.000   1.000
144.254  109.000   1.000
144.394  140.000   1.000
144.504  110.000   0.000
144.644  139.000   1.000
144.754  110.000   0.000
144.894  139.000   1.000
145.004  109.000   1.000
145.144  140.000   1.000
145.253  109.000   0.000
145.394  140.000   1.000
145.504  109.000   1.000
145.644  140.000   1.000
145.754  110.000   1.000
145.895  140.000   1.000
146.003  108.000   0.000
146.145  141.000   1.000
146.254  109.000   0.000
146.395  140.000   1.000
146.504  109.000   1.000
146.644  139.000   1.000
146.754  109.000   0.000
146.895  140.000   1.000
147.004  109.000   0.000
147.144  140.000   1.000
147.254  109.000   1.000
147.395  140.000   1.000
147.504  109.000   0.000
147.644  140.000   1.000
147.754  109.000   1.000
147.894  140.000   1.000
148.004  109.000   1.000
148.144  139.000   1.000
148.253  109.000   0.000
148.394  140.000   1.000
148.504  109.000   1.000
148.644  139.000   1.000
148.753  109.000   0.000
148.894  140.000   1.000
149.003  109.000   1.000
149.144  140.000   1.000
149.253  109.000   1.000
149.394  140.000   1.000
149.503  109.000   0.000
149.644  140.000   1.000
149.754  110.000   0.000
149.895  140.000   1.000
150.003  108.000   1.000
150.145  141.000   1.000
150.254  109.000   0.000
150.395  140.000   1.000
150.504  109.000   0.000
150.644  140.000   1.000
150.754  109.000   1.000
150.894  140.000   1.000
151.004  109.000   0.000
151.144  140.000   1.000
151.254  109.000   1.000
151.394  140.000   1.000
151.504  109.000   0.000
151.644  140.000   1.000
151.754  109.000   0.000
151.894  140.000   1.000
152.004  109.000   1.000
152.144  139.000   1.000
152.254  109.000   0.000
152.394  140.000   1.000
152.504  109.000   0.000
152.644  140.000   1.000
152.754  109.000   1.000
152.894  140.000   1.000
153.003  109.000   0.000
153.144  140.000   1.000
153.253  109.000   1.000
153.394  140.000   1.000
153.503  109.000   1.000
153.644  140.000   1.000
153.754  110.000   0.000
153.895  140.000   1.000
154.003  108.000   1.000
154.145  141.000   1.000
154.254  109.000   0.000
154.395  140.000   1.000
154.504  109.000   1.000
154.644  140.000   1.000
154.754  109.000   1.000
154.894  140.000   1.000
155.004  109.000   0.000
155.144  140.000   1.000
155.254  109.000   1.000
155.394  140.000   1.000
155.504  109.000   1.000
155.644  139.000   1.000
155.754  109.000   1.000
155.894  140.000   1.000
156.004  109.000   0.000
156.144  140.000   1.000
156.254  109.000   1.000
156.394  140.000   1.000
156.504  109.000   0.000
156.644  140.000   1.000
156.754  109.000   1.000
156.894  140.000   1.000
157.004  109.000   1.000
157.144  140.000   1.000
157.253  109.000   0.000
157.394  140.000   1.000
157.503  109.000   1.000
157.644  139.000   1.000
157.754  110.000   0.000
157.895  140.000   1.000
158.003  108.000   0.000
158.145  141.000   1.000
158.254  109.000   1.000
158.394  140.000   1.000
158.504  109.000   0.000
158.645  140.000   1.000
158.754  109.000   0.000
158.894  140.000   1.000
159.004  109.000   1.000
159.144  139.000   1.000
159.254  109.000   0.000
159.394  140.000   1.000
159.504  109.000   0.000
159.644  140.000   1.000
159.754  109.000   1.000
159.894  140.000   1.000
160.004  109.000   0.000
160.144  139.000   1.000
160.253  109.000   0.000
160.394  140.000   1.000
160.504  109.000   1.000
160.644  139.000   1.000
160.753  109.000   0.000
160.894  140.000   1.000
161.003  109.000   0.000
161.144  140.000   1.000
161.253  109.000   1.000
161.394  140.000   1.000
161.503  109.000   0.000
161.644  140.000   1.000
161.754  110.000   0.000
161.895  140.000   1.000
162.003  108.000   1.000
162.145  141.000   1.000
162.254  109.000   0.000
162.395  140.000   1.000
162.504  109.000   1.000
162.644  140.000   1.000
162.754  109.000   1.000
162.894  140.000   1.000
163.004  109.000   0.000
163.144  140.000   1.000
163.254  109.000   1.000
163.394  140.000   1.000
163.504  109.000   1.000
163.644  139.000   1.000
163.754  109.000   0.000
163.894  140.000   1.000
164.004  109.000   0.000
164.144  140.000   1.000
164.254  109.000   1.000
164.394  140.000   1.000
164.504  109.000   0.000
164.644  140.000   1.000
164.753  109.000   0.000
164.894  140.000   1.000
165.004  109.000   1.000
165.144  140.000   1.000
165.253  109.000   0.000
165.394  140.000   1.000
165.504  109.000   1.000
165.644  140.000   1.000
165.754  110.000   1.000
165.895  140.000   1.000
166.003  108.000   0.000
166.145  141.000   1.000
166.254  109.000   0.000
166.395  140.000   1.000
166.504  109.000   1.000
166.644  139.000   1.000
166.754  109.000   0.000
166.895  140.000   1.000
167.004  109.000   0.000
167.144  140.000   1.000
167.254  109.000   1.000
167.394  140.000   1.000
167.504  109.000   0.000
167.644  139.000   1.000
167.754  109.000   0.000
167.894  140.000   1.000
168.004  109.000   1.000
168.144  139.000   1.000
168.254  109.000   0.000
168.394  140.000   1.000
168.503  109.000   0.000
168.644  140.000   1.000
168.753  109.000   0.000
168.894  140.000   1.000
169.004  109.000   1.000
169.144  140.000   1.000
169.253  109.000   0.000
169.394  140.000   1.000
169.503  109.000   1.000
169.644  139.000   1.000
169.754  110.000   0.000
169.895  140.000   1.000
170.003  108.000   0.000
170.145  141.000   1.000
170.254  109.000   1.000
170.394  140.000   1.000
170.504  109.000   0.000
170.645  139.000   1.000
170.754  109.000   0.000
170.894  140.000   1.000
171.004  109.000   1.000
171.144  139.000   1.000
171.254  109.000   0.000
171.394  140.000   1.000
171.504  109.000   0.000
171.644  140.000   1.000
171.754  109.000   1.000
171.894  140.000   1.000
172.004  109.000   0.000
172.144  140.000   1.000
172.254  109.000   1.000
172.394  140.000   1.000
172.504  109.000   0.000
172.644  140.000   1.000
172.753  109.000   0.000
172.894  140.000   1.000
173.004  109.000   1.000
173.144  139.000   1.000
173.253  109.000   0.000
173.394  140.000   1.000
173.504  109.000   1.000
173.644  140.000   1.000
173.754  110.000   1.000
173.895  140.000   1.000
174.003  108.000   0.000
174.145  141.000   1.000
174.254  109.000   1.000
