  4.373 4370.000   3.000
 66.793   60.000   1.000
 66.843   49.000   1.000
 66.923   79.000   1.000
 66.964   40.000   1.000
 67.033   69.000   1.000
 67.093   60.000   1.000
 67.154   59.000   1.000
 67.213   59.000   1.000
 67.273   60.000   1.000
 67.343   70.000   1.000
 67.403   59.000   1.000
 67.463   60.000   1.000
 67.533   69.000   1.000
 67.583   50.000   1.000
 67.663   79.000   1.000
 67.713   50.000   1.000
 67.783   69.000   1.000
 67.843   60.000   1.000
 67.893   49.000   1.000
 67.974   80.000   1.000
 68.023   49.000   1.000
 68.083   60.000   1.000
 68.143   59.000   1.000
 68.203   59.000   1.000
 68.274   71.000   1.000
 68.344   69.000   1.000
 68.424   80.000   1.000
 68.453   29.000   1.000
 68.513   59.000   1.000
 68.574   61.000   1.000
 68.644   69.000   1.000
 68.704   60.000   1.000
 68.764   59.000   1.000
 68.824   60.000   1.000
 68.883   59.000   1.000
 68.954   70.000   1.000
 69.013   59.000   1.000
 69.074   60.000   1.000
 69.134   59.000   1.000
 69.194   60.000   1.000
 69.273   79.000   1.000
 69.324   50.000   1.000
 69.384   59.000   1.000
 69.444   60.000   1.000
 69.514   70.000   1.000
 69.574   60.000   1.000
 69.634   59.000   1.000
 69.694   60.000   1.000
 69.784   89.000   1.000
 69.813   29.000   1.000
 69.893   79.000   1.000
 69.944   50.000   1.000
 70.013   69.000   1.000
 70.064   50.000   1.000
 70.143   79.000   1.000
 70.194   49.000   1.000
 70.284   90.000   1.000
 70.313   29.000   1.000
 70.374   60.000   1.000
 70.433   60.000   1.000
 70.503   69.000   1.000
 70.563   59.000   1.000
 70.633   70.000   1.000
 70.683   49.000   1.000
 70.743   59.000   1.000
 70.813   69.000   1.000
 70.873   60.000   1.000
 70.933   60.000   1.000
 70.994   60.000   1.000
 71.053   59.000   1.000
 71.123   70.000   1.000
 71.183   60.000   1.000
 71.253   69.000   1.000
 71.303   50.000   1.000
 71.373   69.000   1.000
 71.433   59.000   1.000
 71.493   60.000   1.000
 71.553   59.000   1.000
 71.613   59.000   1.000
 71.673   60.000   1.000
 71.743   69.000   1.000
 71.803   60.000   1.000
 71.873   69.000   1.000
 71.923   50.000   1.000
 71.993   69.000   1.000
 72.053   60.000   1.000
 72.113   59.000   1.000
 72.174   60.000   1.000
 72.234   60.000   1.000
 72.304   70.000   1.000
 72.364   59.000   1.000
 72.434   70.000   1.000
 72.484   49.000   1.000
 72.544   59.000   1.000
 72.603   59.000   1.000
 72.674   70.000   1.000
 72.734   59.000   1.000
 72.824   90.000   1.000
 72.863   40.000   1.000
 72.923   59.000   1.000
 72.994   70.000   1.000
 73.044   50.000   1.000
 73.104   59.000   1.000
 73.164   59.000   1.000
 73.244   80.000   1.000
 73.293   49.000   1.000
 73.354   59.000   1.000
 73.414   60.000   1.000
 73.474   60.000   1.000
 73.534   59.000   1.000
 73.604   69.000   1.000
 73.664   59.000   1.000
 73.744   79.000   1.000
 73.783   40.000   1.000
 73.844   60.000   1.000
 73.923   79.000   1.000
 73.974   50.000   1.000
 74.034   60.000   1.000
 74.093   59.000   1.000
 74.154   60.000   1.000
 74.223   69.000   1.000
 74.284   60.000   1.000
 74.344   59.000   1.000
 74.403   59.000   1.000
 74.473   69.000   1.000
 74.534   60.000   2.000
 74.593   59.000   1.000
 74.654   60.000   1.000
 74.713   59.000   1.000
 74.773   60.000   1.000
 74.844   70.000   1.000
 74.933   89.000   1.000
 74.963   30.000   1.000
 75.023   59.000   1.000
 75.083   60.000   1.000
 75.153   69.000   1.000
 75.213   60.000   1.000
 75.283   69.000   1.000
 75.333   50.000   1.000
 75.413   79.000   1.000
 75.463   50.000   1.000
 75.523   59.000   1.000
 75.583   59.000   1.000
 75.643   60.000   1.000
 75.713   69.000   1.000
 75.783   70.000   1.000
 75.833   50.000   1.000
 75.893   59.000   1.000
 75.953   60.000   1.000
 76.023   70.000   1.000
 76.083   60.000   1.000
 76.143   59.000   1.000
 76.203   60.000   1.000
 76.263   60.000   1.000
 76.324   60.000   1.000
 76.394   69.000   1.000
 76.454   59.000   1.000
 76.514   60.000   1.000
 76.574   60.000   1.000
 76.634   59.000   1.000
 76.704   69.000   1.000
 76.764   60.000   1.000
 76.824   59.000   1.000
 76.883   59.000   1.000
 76.944   60.000   1.000
 77.015   70.000   2.000
 77.074   59.000   1.000
 77.134   60.000   1.000
 77.194   60.000   1.000
 77.254   59.000   1.000
 77.324   70.000   1.000
 77.383   59.000   1.000
 77.444   60.000   1.000
 77.503   59.000   1.000
 77.564   60.000   1.000
 77.634   70.000   1.000
 77.694   59.000   1.000
 77.753   59.000   1.000
 77.813   60.000   1.000
 77.874   60.000   1.000
 77.944   70.000   1.000
 78.003   59.000   1.000
 78.064   60.000   1.000
 78.123   60.000   1.000
 78.193   69.000   1.000
 78.253   59.000   1.000
 78.314   60.000   1.000
 78.373   59.000   1.000
 78.434   60.000   1.000
 78.493   59.000   1.000
 78.563   70.000   1.000
 78.633   70.000   1.000
 78.683   49.000   1.000
 78.773   89.000   1.000
 78.843   70.000   1.000
 78.873   29.000   1.000
 78.933   60.000   1.000
 78.993   59.000   1.000
 79.053   60.000   1.000
 79.113   60.000   1.000
 79.183   69.000   1.000
 79.243   60.000   1.000
 79.303   59.000   1.000
 79.383   79.000   1.000
 79.453   70.000   1.000
 79.492   39.000   1.000
 79.563   70.000   1.000
 79.613   49.000   1.000
 79.673   59.000   1.000
 79.734   60.000   1.000
 79.823   89.000   1.000
 79.863   39.000   1.000
 79.933   69.000   1.000
 79.983   50.000   1.000
 80.053   69.000   1.000
 80.113   60.000   1.000
 80.173   60.000   1.000
 80.234   60.000   1.000
 80.294   60.000   1.000
 80.354   59.000   1.000
 80.424   70.000   1.000
 80.484   60.000   1.000
 80.544   59.000   1.000
 80.604   60.000   1.000
 80.694   89.000   1.000
 80.734   39.000   1.000
 80.794   59.000   1.000
 80.854   60.000   1.000
 80.914   59.000   1.000
 80.974   60.000   1.000
 81.044   70.000   1.000
 81.125   80.000   2.000
 81.163   39.000   1.000
 81.224   60.000   1.000
 81.294   70.000   1.000
 81.354   59.000   1.000
 81.414   60.000   1.000
 81.474   59.000   1.000
 81.534   60.000   1.000
 81.593   59.000   1.000
 81.664   70.000   2.000
 81.723   59.000   1.000
 81.784   59.000   1.000
 81.844   60.000   1.000
 81.914   69.000   1.000
 81.974   60.000   1.000
 82.033   60.000   1.000
 82.093   59.000   1.000
 82.154   60.000   1.000
 82.223   70.000   1.000
 82.293   69.000   1.000
 82.344   50.000   1.000
 82.413   70.000   1.000
 82.464   50.000   2.000
 82.533   69.000   1.000
 82.603   69.000   1.000
 82.653   50.000   1.000
 82.713   59.000   1.000
 82.773   60.000   1.000
 82.833   59.000   1.000
 82.903   70.000   1.000
 82.963   60.000   1.000
 83.023   60.000   1.000
 83.103   80.000   1.000
 83.143   39.000   1.000
 83.223   80.000   1.000
 83.283   60.000   1.000
 83.343   59.000   1.000
 83.414   70.000   1.000
 83.454   39.000   1.000
 83.523   69.000   1.000
 83.583   59.000   1.000
 83.643   60.000   1.000
 83.703   59.000   1.000
 83.773   70.000   1.000
 83.833   60.000   1.000
 83.903   69.000   1.000
 83.953   50.000   1.000
 84.013   59.000   1.000
 84.093   80.000   1.000
 84.143   49.000   1.000
 84.203   59.000   1.000
 84.264   61.000   1.000
 84.324   59.000   1.000
 84.394   70.000   1.000
 84.454   60.000   1.000
 84.523   68.000   1.000
 84.574   51.000   1.000
 84.634   59.000   1.000
 84.694   60.000   1.000
 84.784   89.000   1.000
 84.824   39.000   1.000
 84.884   60.000   1.000
 84.944   60.000   1.000
 85.004   59.000   2.000
 85.084   80.000   1.000
 85.134   49.000   1.000
 85.193   59.000   1.000
 85.274   79.000   1.000
 85.313   39.000   1.000
 85.384   70.000   1.000
 85.443   59.000   1.000
 85.503   59.000   1.000
 85.564   60.000   1.000
 85.624   60.000   1.000
 85.693   69.000   1.000
 85.754   60.000   1.000
 85.814   60.000   1.000
 85.874   59.000   1.000
 85.933   59.000   1.000
 86.004   70.000   1.000
 86.063   59.000   1.000
 86.123   60.000   1.000
 86.194   70.000   1.000
 86.254   59.000   1.000
 86.314   59.000   1.000
 86.373   59.000   1.000
 86.434   59.000   1.000
 86.493   60.000   1.000
 86.553   60.000   1.000
 86.635   80.000   2.000
 86.683   49.000   1.000
 86.743   59.000   1.000
 86.813   70.000   1.000
 86.863   50.000   1.000
 86.933   69.000   1.000
 86.994   60.000   1.000
 87.053   59.000   1.000
 87.114   60.000   1.000
 87.174   59.000   2.000
 87.244   69.000   1.000
 87.303   59.000   1.000
 87.363   59.000   1.000
 87.423   60.000   1.000
 87.483   59.000   1.000
 87.553   69.000   1.000
 87.613   59.000   1.000
 87.673   60.000   1.000
 87.733   59.000   1.000
 87.803   69.000   1.000
 87.863   60.000   1.000
 87.933   69.000   1.000
 87.983   50.000   1.000
 88.043   60.000   1.000
 88.103   60.000   1.000
 88.173   69.000   1.000
 88.233   60.000   1.000
 88.293   60.000   1.000
 88.354   60.000   2.000
 88.424   70.000   1.000
 88.484   59.000   1.000
 88.544   59.000   1.000
 88.604   60.000   1.000
 88.664   59.000   1.000
 88.724   59.000   1.000
 88.794   69.000   1.000
 88.884   90.000   1.000
 88.914   29.000   1.000
 88.974   59.000   1.000
 89.034   59.000   1.000
 89.104   70.000   1.000
 89.164   59.000   1.000
 89.225   60.000   2.000
 89.284   59.000   1.000
 89.344   60.000   1.000
 89.414   69.000   1.000
 89.474   60.000   1.000
 89.534   59.000   2.000
 89.594   60.000   1.000
 89.654   59.000   1.000
 89.724   69.000   2.000
 89.784   60.000   1.000
 89.844   60.000   1.000
 89.904   59.000   1.000
 89.964   60.000   1.000
 90.034   69.000   1.000
 90.094   60.000   2.000
 90.154   59.000   1.000
 90.223   69.000   1.000
 90.273   49.000   1.000
 90.344   70.000   1.000
 90.404   60.000   1.000
 90.463   59.000   1.000
 90.543   80.000   1.000
 90.583   39.000   1.000
 90.653   70.000   1.000
 90.733   80.000   1.000
 90.803   69.000   1.000
 90.833   30.000   1.000
 90.913   79.000   1.000
 90.963   50.000   1.000
 91.033   70.000   1.000
 91.093   60.000   1.000
 91.143   49.000   1.000
 91.224   80.000   1.000
 91.273   49.000   1.000
 91.333   59.000   1.000
 91.403   69.000   1.000
 91.453   49.000   1.000
 91.513   60.000   1.000
 91.583   69.000   1.000
 91.643   60.000   1.000
 91.703   59.000   1.000
 91.763   59.000   1.000
 91.833   70.000   1.000
 91.893   60.000   1.000
 91.953   60.000   1.000
 92.013   59.000   1.000
 92.073   60.000   1.000
 92.133   60.000   1.000
 92.203   69.000   1.000
 92.274   71.000   1.000
 92.324   49.000   1.000
 92.404   80.000   1.000
 92.454   49.000   1.000
 92.513   58.000   1.000
 92.574   61.000   1.000
 92.634   59.000   1.000
 92.694   59.000   1.000
 92.754   59.000   1.000
 92.824   70.000   2.000
 92.884   59.000   1.000
 92.944   60.000   1.000
 93.003   59.000   1.000
 93.064   60.000   1.000
 93.134   69.000   1.000
 93.194   60.000   1.000
 93.254   59.000   1.000
 93.314   60.000   1.000
 93.373   59.000   1.000
 93.444   69.000   1.000
 93.503   59.000   1.000
 93.563   60.000   1.000
 93.624   60.000   1.000
 93.684   60.000   1.000
 93.754   70.000   1.000
 93.814   59.000   1.000
 93.874   60.000   1.000
 93.954   79.000   1.000
 93.993   39.000   1.000
 94.074   79.000   1.000
 94.154   80.000   1.000
 94.183   29.000   1.000
 94.244   60.000   1.000
 94.303   60.000   1.000
 94.374   69.000   1.000
 94.434   60.000   2.000
 94.493   59.000   1.000
 94.553   59.000   1.000
 94.613   60.000   1.000
 94.683   69.000   1.000
 94.743   60.000   1.000
 94.814   70.000   2.000
 94.863   49.000   1.000
 94.923   59.000   1.000
 94.994   70.000   1.000
 95.094  100.000   1.000
 95.113   19.000   1.000
 95.193   79.000   1.000
 95.233   39.000   1.000
 95.303   69.000   1.000
 95.363   60.000   1.000
 95.423   60.000   1.000
 95.493   69.000   1.000
 95.553   59.000   1.000
 95.613   59.000   1.000
 95.693   80.000   1.000
 95.733   39.000   1.000
 95.823   90.000   1.000
 95.853   30.000   1.000
 95.923   69.000   1.000
 95.983   60.000   1.000
 96.043   59.000   1.000
 96.103   60.000   1.000
 96.173   69.000   1.000
 96.233   59.000   1.000
 96.294   60.000   1.000
 96.354   60.000   1.000
 96.414   59.000   1.000
 96.474   59.000   1.000
 96.544   69.000   1.000
 96.604   60.000   1.000
 96.664   59.000   1.000
 96.734   70.000   1.000
 96.784   50.000   1.000
 96.854   69.000   1.000
 96.914   59.000   1.000
 96.973   60.000   1.000
 97.034   60.000   2.000
 97.094   59.000   1.000
 97.164   70.000   1.000
 97.234   70.000   1.000
 97.284   50.000   1.000
 97.344   59.000   1.000
 97.403   59.000   1.000
 97.484   80.000   1.000
 97.534   50.000   1.000
 97.593   59.000   1.000
 97.674   80.000   1.000
 97.713   39.000   1.000
 97.784   70.000   2.000
 97.844   60.000   1.000
 97.904   59.000   2.000
 97.965   60.000   2.000
 98.024   60.000   1.000
 98.094   69.000   1.000
 98.153   59.000   1.000
 98.213   60.000   1.000
 98.274   59.000   1.000
 98.334   60.000   1.000
 98.403   69.000   1.000
 98.464   60.000   2.000
 98.543   79.000   1.000
 98.583   39.000   1.000
 98.643   59.000   1.000
 98.733   90.000   1.000
 98.793   59.000   1.000
 98.833   39.000   1.000
 98.893   60.000   1.000
 98.993  100.000   1.000
 99.023   29.000   1.000
 99.084   60.000   1.000
 99.143   59.000   1.000
 99.203   60.000   1.000
 99.263   59.000   1.000
 99.343   80.000   1.000
 99.393   50.000   1.000
 99.453   59.000   1.000
 99.513   60.000   1.000
 99.593   79.000   1.000
 99.643   50.000   1.000
 99.703   59.000   1.000
 99.763   59.000   1.000
 99.823   60.000   1.000
 99.904   79.000   2.000
 99.954   50.000   2.000
100.023   69.000   1.000
100.073   49.000   1.000
100.143   69.000   1.000
100.203   59.000   1.000
100.263   60.000   1.000
100.324   61.000   1.000
100.384   60.000   1.000
100.444   59.000   1.000
100.504   60.000   1.000
100.594   89.000   1.000
100.634   40.000   1.000
100.694   59.000   1.000
100.763   70.000   1.000
100.814   49.000   1.000
100.884   69.000   1.000
100.944   59.000   1.000
101.003   59.000   1.000
101.064   60.000   1.000
101.124   60.000   1.000
101.194   69.000   1.000
101.254   60.000   1.000
101.314   59.000   1.000
101.374   59.000   1.000
101.444   69.000   1.000
101.503   59.000   1.000
101.564   60.000   1.000
101.624   60.000   1.000
101.684   60.000   1.000
101.774   89.000   1.000
101.813   39.000   1.000
101.873   59.000   1.000
101.994  120.000   1.000
102.013   19.000   1.000
102.053   40.000   1.000
102.154   99.000   1.000
102.184   30.000   1.000
102.243   59.000   1.000
102.303   59.000   1.000
102.363   60.000   1.000
102.433   70.000   1.000
102.493   59.000   1.000
102.554   60.000   1.000
102.613   59.000   1.000
102.673   59.000   1.000
102.753   80.000   1.000
102.803   50.000   1.000
102.863   59.000   1.000
102.923   59.000   1.000
103.013   90.000   1.000
103.073   59.000   1.000
103.133   59.000   1.000
103.173   39.000   1.000
103.243   70.000   1.000
103.303   60.000   1.000
103.363   59.000   1.000
103.423   59.000   1.000
103.483   60.000   1.000
103.543   59.000   1.000
103.613   69.000   1.000
103.693   80.000   1.000
103.773   79.000   1.000
103.793   19.000   1.000
103.863   70.000   1.000
103.933   69.000   1.000
103.983   50.000   1.000
104.043   60.000   1.000
104.103   59.000   1.000
104.163   60.000   1.000
104.233   69.000   1.000
104.293   59.000   1.000
104.354   61.000   1.000
104.424   69.000   1.000
104.474   50.000   1.000
104.534   59.000   1.000
104.604   69.000   1.000
104.664   60.000   1.000
104.724   59.000   1.000
104.784   60.000   1.000
104.854   69.000   1.000
104.914   59.000   1.000
104.974   60.000   1.000
105.034   59.000   1.000
105.094   60.000   1.000
105.154   59.000   1.000
105.224   70.000   2.000
105.284   60.000   1.000
105.344   59.000   1.000
105.404   60.000   1.000
105.464   59.000   1.000
105.534   70.000   1.000
105.594   59.000   1.000
105.654   60.000   1.000
105.714   59.000   2.000
105.774   59.000   1.000
105.844   70.000   1.000
105.903   59.000   1.000
106.004  100.000   1.000
106.023   19.000   1.000
106.083   59.000   1.000
106.163   80.000   1.000
106.214   49.000   1.000
106.274   60.000   1.000
106.333   59.000   1.000
106.394   60.000   1.000
106.473   79.000   1.000
106.524   50.000   1.000
106.583   59.000   1.000
106.643   59.000   1.000
106.704   60.000   1.000
106.773   69.000   1.000
106.833   60.000   1.000
106.893   60.000   1.000
106.954   60.000   2.000
107.014   59.000   1.000
107.084   69.000   2.000
107.144   59.000   1.000
107.203   59.000   1.000
107.274   70.000   1.000
107.333   59.000   1.000
107.393   60.000   1.000
107.453   60.000   1.000
107.513   59.000   1.000
107.583   69.000   1.000
107.693  110.000   1.000
107.703    9.000   1.000
107.773   70.000   1.000
107.833   59.000   1.000
107.883   50.000   1.000
107.953   69.000   1.000
108.013   60.000   1.000
108.073   59.000   1.000
108.133   60.000   1.000
108.193   59.000   1.000
108.264   70.000   1.000
108.324   60.000   1.000
108.384   60.000   1.000
108.443   59.000   1.000
108.503   59.000   1.000
108.564   60.000   1.000
108.634   69.000   1.000
108.694   59.000   1.000
108.754   59.000   1.000
108.813   59.000   1.000
108.874   60.000   1.000
108.944   70.000   1.000
109.014   70.000   1.000
109.064   49.000   1.000
109.133   70.000   1.000
109.184   50.000   1.000
109.253   69.000   1.000
109.314   60.000   1.000
109.384   69.000   1.000
109.433   50.000   1.000
109.494   59.000   1.000
109.574   79.000   1.000
109.623   50.000   1.000
109.683   59.000   1.000
109.744   60.000   2.000
109.804   59.000   1.000
109.874   69.000   1.000
109.933   60.000   1.000
109.994   60.000   1.000
110.073   79.000   1.000
110.113   40.000   1.000
110.194   80.000   1.000
110.244   49.000   1.000
110.324   79.000   1.000
110.363   39.000   1.000
110.424   60.000   1.000
110.494   69.000   1.000
110.553   60.000   1.000
110.624   70.000   1.000
110.673   49.000   1.000
110.744   70.000   1.000
110.823   79.000   1.000
110.884   60.000   1.000
110.923   39.000   1.000
110.983   60.000   1.000
111.044   60.000   1.000
111.113   70.000   1.000
111.173   59.000   1.000
111.233   59.000   1.000
111.293   60.000   1.000
111.353   60.000   1.000
111.423   70.000   1.000
111.493   69.000   1.000
111.544   50.000   1.000
111.603   59.000   1.000
111.683   79.000   1.000
111.743   60.000   1.000
111.803   60.000   1.000
111.853   50.000   1.000
111.913   59.000   1.000
111.973   60.000   1.000
112.043   69.000   1.000
112.104   60.000   1.000
112.163   59.000   1.000
112.223   60.000   1.000
112.284   60.000   1.000
112.354   69.000   1.000
112.414   60.000   1.000
112.474   59.000   1.000
112.534   59.000   1.000
112.604   70.000   1.000
112.664   60.000   1.000
112.724   60.000   2.000
112.784   60.000   1.000
112.844   59.000   1.000
112.904   59.000   1.000
112.974   70.000   1.000
113.034   60.000   1.000
113.094   60.000   1.000
113.154   59.000   1.000
113.214   59.000   2.000
113.304   89.000   1.000
113.343   40.000   1.000
113.404   60.000   1.000
113.464   59.000   1.000
113.524   59.000   1.000
113.593   69.000   1.000
113.654   60.000   1.000
113.724   69.000   1.000
113.773   49.000   1.000
113.833   59.000   1.000
113.904   70.000   1.000
113.964   60.000   1.000
114.024   59.000   2.000
114.083   59.000   1.000
114.143   59.000   1.000
114.214   70.000   1.000
114.273   59.000   1.000
114.333   60.000   1.000
114.394   60.000   2.000
114.453   59.000   1.000
114.523   69.000   1.000
114.603   80.000   1.000
114.643   39.000   1.000
114.704   60.000   1.000
114.763   59.000   1.000
114.833   70.000   1.000
114.893   59.000   1.000
114.953   60.000   1.000
115.014   60.000   1.000
115.073   59.000   1.000
115.143   69.000   1.000
115.203   60.000   1.000
115.294   89.000   2.000
115.323   29.000   1.000
115.384   60.000   1.000
115.454   69.000   2.000
115.514   60.000   1.000
115.573   59.000   2.000
115.633   59.000   1.000
115.693   60.000   1.000
115.763   69.000   1.000
115.823   60.000   1.000
115.883   59.000   1.000
115.943   59.000   1.000
116.003   60.000   1.000
116.073   69.000   1.000
116.143   69.000   1.000
116.193   50.000   1.000
116.254   61.000   1.000
116.314   59.000   1.000
116.385   70.000   2.000
116.444   59.000   1.000
116.515   70.000   1.000
116.564   49.000   1.000
116.624   59.000   1.000
116.694   69.000   1.000
116.754   59.000   1.000
116.814   60.000   1.000
116.874   60.000   1.000
116.934   59.000   1.000
117.003   69.000   1.000
117.064   60.000   1.000
117.124   60.000   1.000
117.184   59.000   1.000
117.254   69.000   1.000
117.324   69.000   2.000
117.374   49.000   1.000
117.434   59.000   1.000
117.494   60.000   1.000
117.554   60.000   2.000
117.624   69.000   1.000
117.684   59.000   1.000
117.743   59.000   1.000
117.804   60.000   1.000
117.864   60.000   2.000
117.934   69.000   2.000
118.026   91.000   2.000
118.054   28.000   1.000
118.114   59.000   1.000
118.173   59.000   1.000
118.244   70.000   2.000
118.304   59.000   1.000
118.364   60.000   1.000
118.423   59.000   1.000
118.484   60.000   1.000
118.553   69.000   1.000
118.614   60.000   2.000
118.684   70.000   1.000
118.734   50.000   1.000
118.793   59.000   1.000
118.864   70.000   1.000
118.923   59.000   1.000
118.983   59.000   1.000
119.063   80.000   1.000
119.103   39.000   1.000
119.173   70.000   1.000
119.233   60.000   1.000
119.293   59.000   1.000
119.364   70.000   1.000
119.413   49.000   1.000
119.483   69.000   1.000
119.543   59.000   1.000
119.603   60.000   1.000
119.663   59.000   1.000
119.733   70.000   1.000
119.793   60.000   1.000
119.854   60.000   1.000
119.913   59.000   1.000
119.974   60.000   1.000
120.043   69.000   1.000
120.103   59.000   1.000
120.184   80.000   1.000
120.223   39.000   1.000
120.284   60.000   1.000
120.344   60.000   1.000
120.414   69.000   2.000
120.474   60.000   1.000
120.534   59.000   1.000
120.594   60.000   1.000
120.654   59.000   1.000
120.724   69.000   1.000
120.784   60.000   1.000
120.844   60.000   1.000
120.904   60.000   1.000
120.964   59.000   1.000
121.035   70.000   2.000
121.094   59.000   1.000
121.154   60.000   1.000
121.214   59.000   1.000
121.274   59.000   1.000
121.344   70.000   1.000
121.404   59.000   1.000
121.464   59.000   1.000
121.524   59.000   1.000
121.594   70.000   1.000
121.654   59.000   1.000
121.714   60.000   1.000
121.774   60.000   1.000
121.834   59.000   1.000
121.894   60.000   2.000
121.974   80.000   1.000
122.024   49.000   1.000
122.084   59.000   1.000
122.154   70.000   1.000
122.203   49.000   1.000
122.284   79.000   1.000
122.334   50.000   1.000
122.394   59.000   1.000
122.454   59.000   1.000
122.513   59.000   1.000
122.583   69.000   1.000
122.643   59.000   1.000
122.704   60.000   1.000
122.763   60.000   1.000
122.823   59.000   1.000
122.893   70.000   1.000
122.953   60.000   1.000
123.013   60.000   1.000
123.073   59.000   1.000
123.134   59.000   2.000
123.204   69.000   2.000
123.263   59.000   1.000
123.323   59.000   1.000
123.383   60.000   1.000
123.454   70.000   1.000
123.513   59.000   1.000
123.573   59.000   1.000
123.643   70.000   1.000
123.693   50.000   1.000
123.773   79.000   1.000
123.823   50.000   1.000
123.883   59.000   1.000
123.943   60.000   1.000
124.003   60.000   1.000
124.073   69.000   1.000
124.133   59.000   1.000
124.193   60.000   1.000
124.255   61.000   2.000
124.313   58.000   1.000
124.374   60.000   1.000
124.444   70.000   2.000
124.503   59.000   1.000
124.564   60.000   1.000
124.624   60.000   1.000
124.684   59.000   1.000
124.754   69.000   1.000
124.814   60.000   1.000
124.874   59.000   1.000
124.934   59.000   1.000
124.994   60.000   1.000
125.064   70.000   1.000
125.125   60.000   1.000
125.184   59.000   1.000
125.244   60.000   1.000
125.304   59.000   1.000
125.374   69.000   1.000
125.434   60.000   1.000
125.494   60.000   1.000
125.564   69.000   1.000
125.614   50.000   1.000
125.704   89.000   1.000
125.743   39.000   1.000
125.804   60.000   1.000
125.864   60.000   1.000
125.924   59.000   1.000
125.994   70.000   1.000
126.054   59.000   1.000
126.114   60.000   1.000
126.174   59.000   1.000
126.233   59.000   1.000
126.304   70.000   1.000
126.363   59.000   1.000
126.424   60.000   1.000
126.483   59.000   1.000
126.543   59.000   1.000
126.613   70.000   1.000
126.673   59.000   1.000
126.733   60.000   1.000
126.793   59.000   1.000
126.853   60.000   1.000
126.924   69.000   1.000
126.983   60.000   1.000
127.043   59.000   1.000
127.103   59.000   1.000
127.164   60.000   1.000
127.234   70.000   1.000
127.293   59.000   1.000
127.353   60.000   1.000
127.413   59.000   1.000
127.483   69.000   1.000
127.543   60.000   1.000
127.603   60.000   1.000
127.663   59.000   1.000
127.753   90.000   1.000
127.793   40.000   1.000
127.854   60.000   1.000
127.913   59.000   1.000
127.973   59.000   1.000
128.033   60.000   1.000
128.093   60.000   1.000
128.163   69.000   1.000
128.223   59.000   1.000
128.283   60.000   1.000
128.344   61.000   1.000
128.404   59.000   1.000
128.474   69.000   1.000
128.533   59.000   1.000
128.594   60.000   1.000
128.655   60.000   1.000
128.713   59.000   1.000
128.784   70.000   1.000
128.844   60.000   1.000
128.904   59.000   1.000
128.964   60.000   1.000
129.024   59.000   1.000
129.095   70.000   2.000
129.154   59.000   1.000
129.214   60.000   1.000
129.274   60.000   1.000
129.334   60.000   1.000
129.404   69.000   2.000
129.464   59.000   1.000
129.524   60.000   1.000
129.584   59.000   1.000
129.644   60.000   1.000
129.714   69.000   1.000
129.774   60.000   1.000
129.865   90.000   2.000
129.904   39.000   1.000
129.985   80.000   2.000
130.025   39.000   1.000
130.084   58.000   1.000
130.144   60.000   1.000
130.204   59.000   1.000
130.264   59.000   2.000
130.334   70.000   1.000
130.394   59.000   1.000
130.464   69.000   2.000
130.514   50.000   1.000
130.575   60.000   2.000
130.644   69.000   2.000
130.704   59.000   1.000
130.773   69.000   1.000
130.824   50.000   1.000
130.883   59.000   1.000
130.954   70.000   1.000
131.014   59.000   2.000
131.073   59.000   1.000
131.133   60.000   1.000
131.193   59.000   1.000
131.263   69.000   1.000
131.324   60.000   2.000
131.383   59.000   1.000
131.443   59.000   1.000
131.504   60.000   1.000
131.573   69.000   1.000
131.633   59.000   1.000
131.693   60.000   1.000
131.753   59.000   1.000
131.823   70.000   2.000
131.883   59.000   1.000
131.943   59.000   1.000
132.004   60.000   1.000
132.063   59.000   1.000
132.145   81.000   1.000
132.193   48.000   1.000
132.253   59.000   1.000
132.314   61.000   1.000
132.374   59.000   1.000
132.434   59.000   1.000
132.503   69.000   1.000
132.564   60.000   1.000
132.624   60.000   1.000
132.684   59.000   1.000
132.744   59.000   1.000
132.814   69.000   1.000
132.874   60.000   1.000
132.944   69.000   1.000
132.994   50.000   1.000
133.054   60.000   1.000
133.124   69.000   1.000
133.184   60.000   1.000
133.244   59.000   1.000
133.304   60.000   1.000
133.364   59.000   1.000
133.434   70.000   1.000
133.493   59.000   1.000
133.553   60.000   1.000
133.613   59.000   1.000
133.674   60.000   1.000
133.744   70.000   1.000
133.804   59.000   1.000
133.864   60.000   1.000
133.924   59.000   1.000
133.985   60.000   2.000
134.053   69.000   1.000
134.114   60.000   1.000
134.173   60.000   1.000
134.243   69.000   1.000
134.326   81.000   2.000
134.364   39.000   1.000
134.424   59.000   1.000
134.484   59.000   1.000
134.543   59.000   1.000
134.615   71.000   1.000
134.673   58.000   1.000
134.734   60.000   1.000
134.803   69.000   1.000
134.854   50.000   1.000
134.913   59.000   1.000
134.983   70.000   1.000
135.043   59.000   1.000
135.104   60.000   2.000
135.163   59.000   1.000
135.224   60.000   2.000
135.293   69.000   1.000
135.353   60.000   1.000
135.413   59.000   1.000
135.473   60.000   1.000
135.543   69.000   1.000
135.603   60.000   1.000
135.663   60.000   1.000
135.723   59.000   1.000
135.783   59.000   1.000
135.843   60.000   1.000
135.913   69.000   1.000
135.973   60.000   1.000
136.033   59.000   1.000
136.093   60.000   1.000
136.163   69.000   1.000
